,Govt_ID,Policy_Number,Disease,Disease_Category,Claim_Date
2174,IMMUP1776E,S09145,Coronary Artery Disease,cardiac,2023-09-22
2175,DCCXU8588C,C17965,Gallstones,surgical,2019-02-01
2176,DCCXU8588C,C17965,Urinary Tract Infection,acute,2023-08-28
2177,DCCXU8588C,C17965,Multiple Sclerosis,rare,2023-08-11
2178,DCCXU8588C,C17965,Viral Fever,acute,2018-07-30
2179,DCCXU8588C,C17965,Fracture Femur,surgical,2018-10-03
2180,OPCIS9840L,I18098,Urinary Tract Infection,acute,2018-02-17
2181,OPCIS9840L,I18098,Hypertension,chronic,2022-02-24
2182,OPCIS9840L,I18098,Myocardial Infarction,cardiac,2021-09-26
2183,OPCIS9840L,I18098,Pneumonia,acute,2024-09-27
2184,NJWLL7799A,Q74190,Multiple Sclerosis,rare,2018-03-19
2185,NJWLL7799A,Q74190,Hypertension,chronic,2016-03-01
2186,NJWLL7799A,Q74190,ACL Tear,surgical,2023-11-19
2187,NLWDB1374R,L48502,Appendicitis,surgical,2019-11-24
2188,NLWDB1374R,L48502,Fracture Femur,surgical,2016-11-11
2189,NLWDB1374R,L48502,Urinary Tract Infection,acute,2023-08-26
2190,NLWDB1374R,L48502,Hypertension,chronic,2017-07-09
2191,NLWDB1374R,L48502,Dengue,acute,2024-07-27
2192,MMWMJ2361K,B27545,Gallstones,surgical,2020-11-05
2193,MMWMJ2361K,B27545,Pneumonia,acute,2022-02-14
2194,MMWMJ2361K,B27545,Myocardial Infarction,cardiac,2019-01-27
2195,MMWMJ2361K,B27545,Hypertension,chronic,2021-02-19
2196,MMWMJ2361K,B27545,Gastroenteritis,acute,2019-03-18
2197,FCUCV5668R,D69452,Appendicitis,surgical,2020-02-15
2198,FCUCV5668R,D69452,Angina,cardiac,2021-10-21
2199,CBKRY6455F,H33171,Multiple Sclerosis,rare,2018-05-29
2200,CBKRY6455F,H33171,Myocardial Infarction,cardiac,2020-10-18
2201,CBKRY6455F,H33171,Hypertension,chronic,2021-10-23
2202,CBKRY6455F,H33171,Coronary Artery Disease,cardiac,2023-11-02
2203,XJMSA1513U,A14354,Asthma,chronic,2020-01-27
2204,VLPLP9278D,N47660,Urinary Tract Infection,acute,2018-04-26
2205,VLPLP9278D,N47660,Autoimmune Disorder,rare,2018-08-30
2206,LAYKK2047M,W42112,Asthma,chronic,2021-01-23
2207,LAYKK2047M,W42112,Coronary Artery Disease,cardiac,2018-07-02
2208,LAYKK2047M,W42112,Gastroenteritis,acute,2017-09-25
2209,LAYKK2047M,W42112,Appendicitis,surgical,2023-03-30
2210,AMSRT8743W,Y61238,Gastroenteritis,acute,2016-04-01
2211,AMSRT8743W,Y61238,Appendicitis,surgical,2019-08-20
2212,KUQFJ6414E,L27566,Hypothyroidism,chronic,2018-11-05
2213,KUQFJ6414E,L27566,ACL Tear,surgical,2024-07-21
2214,QCGYU0643D,Q33299,Autoimmune Disorder,rare,2020-12-16
2215,QCGYU0643D,Q33299,Gallstones,surgical,2021-06-02
2216,QCGYU0643D,Q33299,Gastroenteritis,acute,2019-04-22
2217,QCGYU0643D,Q33299,Hypertension,chronic,2023-06-27
2218,QCGYU0643D,Q33299,Multiple Sclerosis,rare,2024-08-04
2219,WIXPY7519U,D80450,Appendicitis,surgical,2017-07-04
2220,BYVML4931T,G62090,Hypertension,chronic,2019-10-20
2221,BYVML4931T,G62090,Gastroenteritis,acute,2022-04-15
2222,BYVML4931T,G62090,Hypothyroidism,chronic,2023-01-17
2223,BYVML4931T,G62090,Myocardial Infarction,cardiac,2024-08-09
2224,BYVML4931T,G62090,Hypertension,chronic,2024-01-01
2225,ZLRGB4159A,L78839,ACL Tear,surgical,2017-05-01
2226,ZLRGB4159A,L78839,Urinary Tract Infection,acute,2024-01-06
2227,HCSRZ1730L,L37670,Dengue,acute,2018-01-11
2228,HCSRZ1730L,L37670,Gallstones,surgical,2024-04-15
2229,HCSRZ1730L,L37670,Angina,cardiac,2016-03-17
2230,HCSRZ1730L,L37670,Diabetes Mellitus,chronic,2024-12-12
2231,SAYRI1022J,M65054,ACL Tear,surgical,2021-07-28
2232,SAYRI1022J,M65054,Appendicitis,surgical,2023-09-16
2233,SAYRI1022J,M65054,Dengue,acute,2024-11-21
2234,SAYRI1022J,M65054,Angina,cardiac,2018-07-19
2235,IOVIP4628L,O26916,Appendicitis,surgical,2020-11-08
2236,IOVIP4628L,O26916,Pneumonia,acute,2019-03-17
2237,IOVIP4628L,O26916,Pneumonia,acute,2018-10-27
2238,IOVIP4628L,O26916,ACL Tear,surgical,2019-12-14
2239,MIRHA9943V,T65022,Coronary Artery Disease,cardiac,2021-12-10
2240,MIRHA9943V,T65022,Chronic Kidney Disease,chronic,2018-09-01
2241,MIRHA9943V,T65022,Hernia,surgical,2016-08-21
2242,MIRHA9943V,T65022,Lupus,rare,2020-04-14
2243,MIRHA9943V,T65022,Hypertension,chronic,2020-05-02
2244,BITCV1168E,M35415,ACL Tear,surgical,2016-12-17
2245,BITCV1168E,M35415,Autoimmune Disorder,rare,2016-07-14
2246,QXWFN4532V,W39233,Angina,cardiac,2023-06-08
2247,QXWFN4532V,W39233,Multiple Sclerosis,rare,2019-03-07
2248,QXWFN4532V,W39233,Hernia,surgical,2016-05-29
2249,QXWFN4532V,W39233,Dengue,acute,2016-06-10
2250,QMGYZ9918D,K92274,Myocardial Infarction,cardiac,2019-09-01
2251,QMGYZ9918D,K92274,Hypertension,chronic,2018-09-13
2252,QMGYZ9918D,K92274,Pneumonia,acute,2022-01-29
2253,FIWFO0402E,O49357,Myocardial Infarction,cardiac,2022-12-31
2254,FIWFO0402E,O49357,Asthma,chronic,2021-01-16
2255,FIWFO0402E,O49357,Angina,cardiac,2021-05-21
2256,FIWFO0402E,O49357,Diabetes Mellitus,chronic,2022-11-04
2257,XYKVB8285J,I16831,Viral Fever,acute,2019-08-25
2258,XYKVB8285J,I16831,Gallstones,surgical,2020-02-28
2259,XYKVB8285J,I16831,Angina,cardiac,2016-01-24
2260,MCZKX8929F,M92298,Gastroenteritis,acute,2016-08-11
2261,MCZKX8929F,M92298,ACL Tear,surgical,2023-07-22
2262,OGNLO2821I,Y42803,Hypothyroidism,chronic,2020-08-01
2263,OGNLO2821I,Y42803,Appendicitis,surgical,2017-10-17
2264,OGNLO2821I,Y42803,ACL Tear,surgical,2017-10-19
2265,OGNLO2821I,Y42803,Hypothyroidism,chronic,2016-07-22
2266,XGJPQ1609E,L71323,Hypothyroidism,chronic,2018-11-09
2267,HWQMS2323U,P28077,Hernia,surgical,2024-03-24
2268,HWQMS2323U,P28077,Autoimmune Disorder,rare,2018-12-13
2269,HWQMS2323U,P28077,Autoimmune Disorder,rare,2024-09-12
2270,HWQMS2323U,P28077,Autoimmune Disorder,rare,2016-09-14
2271,QYICD4189K,U85255,Multiple Sclerosis,rare,2020-06-21
2272,QYICD4189K,U85255,Myocardial Infarction,cardiac,2018-02-01
2273,QYICD4189K,U85255,Coronary Artery Disease,cardiac,2017-12-18
2274,AEWLB4490K,D48203,Fracture Femur,surgical,2022-11-29
2275,AEWLB4490K,D48203,Lupus,rare,2017-01-23
2276,PERSV5373T,U70769,Autoimmune Disorder,rare,2020-03-30
2277,PERSV5373T,U70769,Urinary Tract Infection,acute,2016-09-12
2278,PERSV5373T,U70769,Gallstones,surgical,2022-08-23
2279,PERSV5373T,U70769,Gastroenteritis,acute,2016-07-17
2280,UEDFM3032Y,V25039,Hernia,surgical,2021-05-12
2281,UEDFM3032Y,V25039,Multiple Sclerosis,rare,2020-05-11
2282,UEDFM3032Y,V25039,Appendicitis,surgical,2017-10-03
2283,UEDFM3032Y,V25039,Asthma,chronic,2020-09-29
2284,XTSIM1334G,W49254,Coronary Artery Disease,cardiac,2019-09-06
2285,XTSIM1334G,W49254,Lupus,rare,2018-08-07
2286,PJEST3833K,O04010,Coronary Artery Disease,cardiac,2020-12-07
2287,PJEST3833K,O04010,Lupus,rare,2017-02-23
2288,PJEST3833K,O04010,Hernia,surgical,2023-02-21
2289,FHJGT0426W,M33975,Chronic Kidney Disease,chronic,2021-07-11
2290,FHJGT0426W,M33975,Hypothyroidism,chronic,2020-08-30
2291,FHJGT0426W,M33975,Myocardial Infarction,cardiac,2019-02-11
2292,FHJGT0426W,M33975,Angina,cardiac,2018-06-29
2293,JQURO2595F,Q01935,Dengue,acute,2016-12-01
2294,TMEYV4230H,U68502,Chronic Kidney Disease,chronic,2020-09-23
2295,TMEYV4230H,U68502,Appendicitis,surgical,2024-10-26
2296,TMEYV4230H,U68502,Fracture Femur,surgical,2023-05-26
2297,WGIAI5735Q,T37409,Autoimmune Disorder,rare,2024-06-15
2298,WGIAI5735Q,T37409,Hypertension,chronic,2017-04-16
2299,WGIAI5735Q,T37409,Multiple Sclerosis,rare,2019-09-27
2300,WGIAI5735Q,T37409,Pneumonia,acute,2021-12-07
2301,ROLED8678P,S76000,Lupus,rare,2024-03-23
2302,ROLED8678P,S76000,Myocardial Infarction,cardiac,2019-08-09
2303,ROLED8678P,S76000,Hernia,surgical,2022-11-26
2304,ROLED8678P,S76000,Appendicitis,surgical,2024-09-25
2305,AGKFB7485M,Z07975,Fracture Femur,surgical,2018-01-29
2306,FGRUE6486G,W10030,Myocardial Infarction,cardiac,2021-06-12
2307,NIEOX7451A,F87067,Gallstones,surgical,2020-05-15
2308,NIEOX7451A,F87067,Gallstones,surgical,2019-07-29
2309,NIEOX7451A,F87067,Coronary Artery Disease,cardiac,2019-08-30
2310,YJJJF1807G,B99692,Coronary Artery Disease,cardiac,2020-07-05
2311,YJJJF1807G,B99692,Fracture Femur,surgical,2021-03-23
2312,YEZOC7287F,C48271,Multiple Sclerosis,rare,2018-06-25
2313,YEZOC7287F,C48271,Multiple Sclerosis,rare,2021-08-03
2314,QZMXD8454O,O99002,Gallstones,surgical,2020-09-29
2315,QZMXD8454O,O99002,Hypothyroidism,chronic,2021-08-21
2316,QZMXD8454O,O99002,Pneumonia,acute,2017-11-29
2317,QZMXD8454O,O99002,Myocardial Infarction,cardiac,2018-03-20
2318,QZMXD8454O,O99002,Hypothyroidism,chronic,2023-03-24
2319,YNVFS5611Y,K76299,Lupus,rare,2021-04-30
2320,YNVFS5611Y,K76299,Viral Fever,acute,2018-11-26
2321,YNVFS5611Y,K76299,Asthma,chronic,2019-12-16
2322,YNVFS5611Y,K76299,Multiple Sclerosis,rare,2017-08-13
2323,SEZNY4263Q,R17105,Dengue,acute,2020-01-02
2324,SEZNY4263Q,R17105,Viral Fever,acute,2019-10-11
2325,SEZNY4263Q,R17105,Viral Fever,acute,2023-06-12
2326,ERFHJ5503I,F79043,Multiple Sclerosis,rare,2017-09-09
2327,JFRRU4007W,O48381,Angina,cardiac,2024-03-28
2328,JFRRU4007W,O48381,ACL Tear,surgical,2022-06-09
2329,MYGZK9647Z,T65842,Multiple Sclerosis,rare,2020-03-24
2330,MYGZK9647Z,T65842,Fracture Femur,surgical,2020-04-08
2331,MROEG6604I,S64901,Multiple Sclerosis,rare,2018-07-17
2332,MROEG6604I,S64901,Autoimmune Disorder,rare,2021-11-22
2333,MYZTQ9243N,X86512,Coronary Artery Disease,cardiac,2024-06-21
2334,MYZTQ9243N,X86512,Angina,cardiac,2016-07-25
2335,MYZTQ9243N,X86512,Myocardial Infarction,cardiac,2020-10-12
2336,MYZTQ9243N,X86512,Autoimmune Disorder,rare,2022-01-21
2337,ZLPKZ0000K,V32247,Hypothyroidism,chronic,2017-01-22
2338,ZLPKZ0000K,V32247,Multiple Sclerosis,rare,2018-07-31
2339,JDQDD8518S,B38242,Gastroenteritis,acute,2022-01-26
2340,JDQDD8518S,B38242,Asthma,chronic,2024-08-28
2341,JDQDD8518S,B38242,Lupus,rare,2019-09-03
2342,JDQDD8518S,B38242,Hernia,surgical,2021-03-16
2343,WWKTX2234E,R98431,Dengue,acute,2018-04-12
2344,WWKTX2234E,R98431,Lupus,rare,2024-09-22
2345,WWKTX2234E,R98431,Autoimmune Disorder,rare,2022-02-01
2346,WWKTX2234E,R98431,Angina,cardiac,2020-05-17
2347,WWKTX2234E,R98431,Viral Fever,acute,2018-07-18
2348,VALOV8341B,K41264,Diabetes Mellitus,chronic,2020-10-03
2349,NMKVV9189J,Q99960,Hernia,surgical,2016-10-06
2350,NMKVV9189J,Q99960,Myocardial Infarction,cardiac,2019-09-17
2351,JPIGM2596K,D39883,Coronary Artery Disease,cardiac,2018-08-11
2352,JPIGM2596K,D39883,Lupus,rare,2017-11-29
2353,JPIGM2596K,D39883,ACL Tear,surgical,2019-04-11
2354,AZWYE2034V,K15101,Angina,cardiac,2023-08-15
2355,MVSZF2475M,C74031,Myocardial Infarction,cardiac,2024-01-24
2356,MVSZF2475M,C74031,Multiple Sclerosis,rare,2017-02-24
2357,AOVBW5000D,F90538,Angina,cardiac,2016-06-07
2358,AOVBW5000D,F90538,Hernia,surgical,2018-06-26
2359,LDKTZ0500T,W51520,Autoimmune Disorder,rare,2017-07-23
2360,LDKTZ0500T,W51520,ACL Tear,surgical,2018-04-19
2361,HBLCS3290V,G66982,Multiple Sclerosis,rare,2016-11-07
2362,HBLCS3290V,G66982,Fracture Femur,surgical,2016-07-25
2363,HBLCS3290V,G66982,Gastroenteritis,acute,2017-12-24
2364,YCZTW4311J,Y95556,Multiple Sclerosis,rare,2016-07-29
2365,YCZTW4311J,Y95556,Viral Fever,acute,2020-09-17
2366,LMQSC3223D,Z25725,Pneumonia,acute,2018-07-25
2367,LMQSC3223D,Z25725,Angina,cardiac,2020-02-25
2368,LMQSC3223D,Z25725,Viral Fever,acute,2024-10-28
2369,LMQSC3223D,Z25725,Appendicitis,surgical,2016-10-21
2370,LMQSC3223D,Z25725,Chronic Kidney Disease,chronic,2019-04-30
2371,GNXBX8168K,X16515,Hypothyroidism,chronic,2022-10-17
2372,GNXBX8168K,X16515,Gallstones,surgical,2021-01-25
2373,GNXBX8168K,X16515,Asthma,chronic,2017-11-11
2374,GNXBX8168K,X16515,Gallstones,surgical,2023-05-15
2375,YIYHS2227J,F03232,Hernia,surgical,2016-04-10
2376,YIYHS2227J,F03232,Myocardial Infarction,cardiac,2021-07-03
2377,YIYHS2227J,F03232,Lupus,rare,2020-04-04
2378,YIYHS2227J,F03232,Asthma,chronic,2016-02-25
2379,YIYHS2227J,F03232,Autoimmune Disorder,rare,2018-04-08
2380,LQIWB7403N,J83392,ACL Tear,surgical,2021-03-08
2381,LQIWB7403N,J83392,Asthma,chronic,2018-08-13
2382,LQIWB7403N,J83392,Myocardial Infarction,cardiac,2023-10-22
2383,UGJXG4376V,O95487,Lupus,rare,2016-05-31
2384,UGJXG4376V,O95487,Gastroenteritis,acute,2018-08-24
2385,UGJXG4376V,O95487,Pneumonia,acute,2022-02-22
2386,UGJXG4376V,O95487,Pneumonia,acute,2017-09-10
2387,ITQLG7411V,H83386,Diabetes Mellitus,chronic,2019-10-15
2388,ITQLG7411V,H83386,Coronary Artery Disease,cardiac,2016-02-19
2389,FHKTN8180R,G36846,Chronic Kidney Disease,chronic,2021-07-22
2390,BSFJB0277E,A98915,Urinary Tract Infection,acute,2017-09-27
2391,BSFJB0277E,A98915,Coronary Artery Disease,cardiac,2016-05-15
2392,BSFJB0277E,A98915,Fracture Femur,surgical,2018-01-09
2393,XLIBY6747Q,T84574,Appendicitis,surgical,2022-07-11
2394,SXLAL1744C,D35035,Myocardial Infarction,cardiac,2016-10-25
2395,SXLAL1744C,D35035,Viral Fever,acute,2020-11-28
2396,SXLAL1744C,D35035,Lupus,rare,2017-08-03
2397,SXLAL1744C,D35035,Lupus,rare,2019-04-18
2398,SXLAL1744C,D35035,Chronic Kidney Disease,chronic,2023-06-13
2399,DDLYK7250X,M16969,Multiple Sclerosis,rare,2022-01-13
2400,DDLYK7250X,M16969,Gastroenteritis,acute,2018-07-01
2401,XGECU7552A,D54080,Angina,cardiac,2020-08-15
2402,XGECU7552A,D54080,Viral Fever,acute,2022-08-29
2403,XGECU7552A,D54080,Gastroenteritis,acute,2017-01-25
2404,XGECU7552A,D54080,Gallstones,surgical,2020-05-07
2405,MHTAL7862C,A56938,Multiple Sclerosis,rare,2023-10-05
2406,MHTAL7862C,A56938,Autoimmune Disorder,rare,2019-09-02
2407,BUFLE6582X,I40879,Multiple Sclerosis,rare,2022-10-06
2408,BUFLE6582X,I40879,Hernia,surgical,2016-05-04
2409,BUFLE6582X,I40879,Dengue,acute,2024-08-03
2410,BUFLE6582X,I40879,Dengue,acute,2018-04-18
2411,BSFSJ4429F,U09452,Lupus,rare,2020-04-08
2412,BSFSJ4429F,U09452,Multiple Sclerosis,rare,2022-04-08
2413,BSFSJ4429F,U09452,Multiple Sclerosis,rare,2021-02-17
2414,XEUND1810J,O18874,Fracture Femur,surgical,2019-12-30
2415,XEUND1810J,O18874,Lupus,rare,2018-03-10
2416,WIZAX2030C,W74584,Autoimmune Disorder,rare,2019-04-09
2417,WIZAX2030C,W74584,Chronic Kidney Disease,chronic,2017-12-31
2418,WIZAX2030C,W74584,Fracture Femur,surgical,2021-07-15
2419,GWQVD6208P,A59290,Gallstones,surgical,2023-03-13
2420,GWQVD6208P,A59290,Multiple Sclerosis,rare,2019-07-05
2421,GWQVD6208P,A59290,Angina,cardiac,2022-04-10
2422,GWQVD6208P,A59290,Multiple Sclerosis,rare,2016-06-08
2423,VTVIB0246O,O01865,Gallstones,surgical,2020-10-28
2424,VTVIB0246O,O01865,Viral Fever,acute,2021-01-09
2425,KZFMP4169L,H26947,Viral Fever,acute,2017-02-21
2426,KZFMP4169L,H26947,Lupus,rare,2022-02-01
2427,ZBISS4112C,W16002,Hypertension,chronic,2016-08-18
2428,ZBISS4112C,W16002,Gallstones,surgical,2021-09-26
2429,ZBISS4112C,W16002,Hernia,surgical,2016-01-13
2430,ZBISS4112C,W16002,Viral Fever,acute,2020-07-24
2431,ZBISS4112C,W16002,Hypertension,chronic,2023-03-13
2432,JSHCU3428Z,M96803,Hypothyroidism,chronic,2021-07-02
2433,JSHCU3428Z,M96803,Gallstones,surgical,2022-11-16
2434,JSHCU3428Z,M96803,Gastroenteritis,acute,2019-11-24
2435,JSHCU3428Z,M96803,Hypertension,chronic,2023-11-10
2436,VDUQJ8689Q,P51661,Angina,cardiac,2017-01-19
2437,VDUQJ8689Q,P51661,Appendicitis,surgical,2021-04-11
2438,VDUQJ8689Q,P51661,Hypertension,chronic,2022-12-01
2439,VDUQJ8689Q,P51661,Coronary Artery Disease,cardiac,2018-07-24
2440,VDUQJ8689Q,P51661,Coronary Artery Disease,cardiac,2017-06-06
2441,XRUNO6556F,U65098,Coronary Artery Disease,cardiac,2017-07-15
2442,XRUNO6556F,U65098,Autoimmune Disorder,rare,2017-06-14
2443,XRUNO6556F,U65098,Hypothyroidism,chronic,2018-10-26
2444,DBZLH8082S,U34831,Viral Fever,acute,2016-11-16
2445,RPWJA1361T,T51704,Multiple Sclerosis,rare,2020-12-22
2446,RPWJA1361T,T51704,Autoimmune Disorder,rare,2022-06-12
2447,RPWJA1361T,T51704,Dengue,acute,2023-04-07
2448,RPWJA1361T,T51704,Diabetes Mellitus,chronic,2020-08-27
2449,RPWJA1361T,T51704,Multiple Sclerosis,rare,2017-09-22
2450,SXQHY0767Z,T32042,Myocardial Infarction,cardiac,2024-07-19
2451,SXQHY0767Z,T32042,Autoimmune Disorder,rare,2022-09-22
2452,YJSTP4934P,H53204,Lupus,rare,2021-04-14
2453,YJSTP4934P,H53204,ACL Tear,surgical,2023-02-05
2454,YJSTP4934P,H53204,Gastroenteritis,acute,2019-08-05
2455,YJSTP4934P,H53204,Diabetes Mellitus,chronic,2020-08-09
2456,EMJGC1204Z,D46717,Pneumonia,acute,2021-07-24
2457,VAEST4982E,O21534,Angina,cardiac,2019-12-15
2458,VAEST4982E,O21534,Angina,cardiac,2017-03-19
2459,VAEST4982E,O21534,Urinary Tract Infection,acute,2024-11-21
2460,WCSUU9565B,J36147,ACL Tear,surgical,2023-08-05
2461,WCSUU9565B,J36147,Hypertension,chronic,2016-09-06
2462,WCSUU9565B,J36147,Lupus,rare,2023-10-02
2463,HBPFF6178U,A88726,Dengue,acute,2018-02-03
2464,HBPFF6178U,A88726,Multiple Sclerosis,rare,2024-01-11
2465,HBPFF6178U,A88726,ACL Tear,surgical,2018-08-13
2466,HBPFF6178U,A88726,Dengue,acute,2017-01-10
2467,RZVTE6963J,I83816,Hernia,surgical,2018-12-18
2468,RZVTE6963J,I83816,Lupus,rare,2017-06-10
2469,RZVTE6963J,I83816,Autoimmune Disorder,rare,2022-07-06
2470,MRGVT7506A,Q51610,Coronary Artery Disease,cardiac,2021-09-20
2471,MRGVT7506A,Q51610,Gastroenteritis,acute,2022-10-16
2472,TNYWB4008G,H40224,Pneumonia,acute,2020-01-30
2473,TNYWB4008G,H40224,Diabetes Mellitus,chronic,2017-03-02
2474,TNYWB4008G,H40224,Hypothyroidism,chronic,2024-02-06
2475,AMWZI0796J,H33016,Multiple Sclerosis,rare,2022-07-08
2476,AMWZI0796J,H33016,Diabetes Mellitus,chronic,2022-12-20
2477,AMWZI0796J,H33016,Dengue,acute,2021-04-27
2478,AMWZI0796J,H33016,Dengue,acute,2022-07-11
2479,APXVS8021Q,F61844,Multiple Sclerosis,rare,2018-06-29
2480,APXVS8021Q,F61844,Gallstones,surgical,2018-08-09
2481,APXVS8021Q,F61844,Hypertension,chronic,2020-02-21
2482,APXVS8021Q,F61844,Autoimmune Disorder,rare,2016-03-07
2483,APXVS8021Q,F61844,Appendicitis,surgical,2021-02-19
2484,CGNJO1246B,P45141,Hernia,surgical,2019-09-25
2485,CGNJO1246B,P45141,Autoimmune Disorder,rare,2016-03-07
2486,CGNJO1246B,P45141,Angina,cardiac,2017-01-25
2487,CGNJO1246B,P45141,Myocardial Infarction,cardiac,2018-04-21
2488,CGNJO1246B,P45141,Multiple Sclerosis,rare,2020-09-01
2489,ZNIXO0706S,F80554,Hypothyroidism,chronic,2018-11-22
2490,ZNIXO0706S,F80554,Appendicitis,surgical,2016-06-14
2491,OZHMG7375C,B34812,Gastroenteritis,acute,2022-06-27
2492,OZHMG7375C,B34812,Urinary Tract Infection,acute,2022-05-14
2493,OZHMG7375C,B34812,Dengue,acute,2017-03-23
2494,OZHMG7375C,B34812,Myocardial Infarction,cardiac,2024-04-16
2495,ZWDIH7415H,P79745,Gallstones,surgical,2023-05-18
2496,ZWDIH7415H,P79745,Autoimmune Disorder,rare,2018-10-24
2497,ZWDIH7415H,P79745,Hypothyroidism,chronic,2021-03-08
2498,VNALU9428N,T38760,Viral Fever,acute,2021-10-05
2499,VNALU9428N,T38760,Appendicitis,surgical,2020-07-06
2500,WQOPU4900S,W74721,Multiple Sclerosis,rare,2024-12-17
2501,WQOPU4900S,W74721,Fracture Femur,surgical,2021-01-14
2502,WQOPU4900S,W74721,Urinary Tract Infection,acute,2020-06-14
2503,WQOPU4900S,W74721,Multiple Sclerosis,rare,2019-02-18
2504,WQOPU4900S,W74721,Hypothyroidism,chronic,2016-08-03
2505,CKODA4099C,Y58208,Angina,cardiac,2018-03-21
2506,CKODA4099C,Y58208,Diabetes Mellitus,chronic,2017-05-22
2507,CKODA4099C,Y58208,Lupus,rare,2021-11-19
2508,CKODA4099C,Y58208,Multiple Sclerosis,rare,2016-10-21
2509,PUCEM4099S,W60034,Myocardial Infarction,cardiac,2022-04-06
2510,BTVMU8555Z,K17664,Hernia,surgical,2023-03-09
2511,BTVMU8555Z,K17664,Diabetes Mellitus,chronic,2018-02-08
2512,BTVMU8555Z,K17664,Pneumonia,acute,2018-08-22
2513,KNJKX1258P,B96354,Chronic Kidney Disease,chronic,2018-03-14
2514,KNJKX1258P,B96354,Myocardial Infarction,cardiac,2022-08-25
2515,CZSQE0372T,W74710,Myocardial Infarction,cardiac,2017-10-24
2516,CZSQE0372T,W74710,Diabetes Mellitus,chronic,2020-03-21
2517,CZSQE0372T,W74710,Hypothyroidism,chronic,2019-04-05
2518,CZSQE0372T,W74710,Chronic Kidney Disease,chronic,2022-11-08
2519,CZSQE0372T,W74710,Myocardial Infarction,cardiac,2020-12-05
2520,GVTUB8515A,N42046,Viral Fever,acute,2024-08-16
2521,TGFSY6821B,Z44835,ACL Tear,surgical,2019-05-01
2522,YEUIO1496D,S57764,Myocardial Infarction,cardiac,2021-11-25
2523,YEUIO1496D,S57764,Hernia,surgical,2024-07-05
2524,MBWYQ1017B,C56755,Multiple Sclerosis,rare,2019-03-07
2525,MBWYQ1017B,C56755,Lupus,rare,2021-08-17
2526,MBWYQ1017B,C56755,Gastroenteritis,acute,2022-11-13
2527,MBWYQ1017B,C56755,Coronary Artery Disease,cardiac,2018-10-01
2528,MBWYQ1017B,C56755,Coronary Artery Disease,cardiac,2016-09-07
2529,BLESB0132B,I56513,Chronic Kidney Disease,chronic,2016-08-06
2530,FPRQU7793D,J99574,Autoimmune Disorder,rare,2018-05-13
2531,FPRQU7793D,J99574,Hypothyroidism,chronic,2023-04-24
2532,FPRQU7793D,J99574,Dengue,acute,2016-11-04
2533,FPRQU7793D,J99574,Fracture Femur,surgical,2024-12-24
2534,FPRQU7793D,J99574,Multiple Sclerosis,rare,2018-03-07
2535,GBQCE9328F,T50322,Angina,cardiac,2023-04-26
2536,GBQCE9328F,T50322,Coronary Artery Disease,cardiac,2019-10-11
2537,GBQCE9328F,T50322,Fracture Femur,surgical,2018-07-27
2538,GBQCE9328F,T50322,Viral Fever,acute,2017-06-01
2539,PRJEB9505T,I00514,Angina,cardiac,2022-03-15
2540,PRJEB9505T,I00514,Asthma,chronic,2018-02-18
2541,PRJEB9505T,I00514,Angina,cardiac,2022-08-28
2542,PRJEB9505T,I00514,Chronic Kidney Disease,chronic,2020-02-22
2543,PRJEB9505T,I00514,Viral Fever,acute,2022-09-25
2544,NRLZT4212M,M80468,Multiple Sclerosis,rare,2022-06-01
2545,NRLZT4212M,M80468,Coronary Artery Disease,cardiac,2018-10-05
2546,NRLZT4212M,M80468,Coronary Artery Disease,cardiac,2019-04-08
2547,NRLZT4212M,M80468,Fracture Femur,surgical,2019-02-17
2548,NRLZT4212M,M80468,ACL Tear,surgical,2017-06-16
2549,CJAMP2061P,B76069,Appendicitis,surgical,2020-07-25
2550,CJAMP2061P,B76069,Dengue,acute,2024-02-07
2551,CJAMP2061P,B76069,Dengue,acute,2020-11-04
2552,CJAMP2061P,B76069,ACL Tear,surgical,2021-05-22
2553,CJAMP2061P,B76069,Viral Fever,acute,2021-05-20
2554,EIVMJ4103E,O08259,Viral Fever,acute,2020-12-08
2555,EIVMJ4103E,O08259,Pneumonia,acute,2023-02-10
2556,EIVMJ4103E,O08259,Asthma,chronic,2016-04-27
2557,IEZRD2288V,M46487,Hypertension,chronic,2024-03-12
2558,IEZRD2288V,M46487,Lupus,rare,2022-06-05
2559,IEZRD2288V,M46487,ACL Tear,surgical,2019-11-27
2560,IEZRD2288V,M46487,Chronic Kidney Disease,chronic,2019-07-03
2561,IEZRD2288V,M46487,Viral Fever,acute,2023-01-08
2562,RBJOD9553A,D95173,Chronic Kidney Disease,chronic,2019-04-13
2563,RBJOD9553A,D95173,Chronic Kidney Disease,chronic,2021-09-01
2564,RBJOD9553A,D95173,Asthma,chronic,2024-09-09
2565,EYPEI9196K,V32369,Myocardial Infarction,cardiac,2019-05-05
2566,EYPEI9196K,V32369,Urinary Tract Infection,acute,2021-05-14
2567,EYPEI9196K,V32369,ACL Tear,surgical,2017-09-22
2568,RUYGW7792H,G14120,Pneumonia,acute,2022-09-21
2569,RUYGW7792H,G14120,Angina,cardiac,2024-02-25
2570,QVHGG4439X,R69042,Gastroenteritis,acute,2017-05-16
2571,QVHGG4439X,R69042,Hypertension,chronic,2021-06-04
2572,RWVFW3268T,P12541,Autoimmune Disorder,rare,2022-05-07
